date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-11-12,51.550000000000004,30.854166666666668,1217.625,90.52499999999999,66.00416666666666,21.375,0.39083333333333337,19.791666666666668,0.5666666666666667,87.33333333333333,63.666666666666664
2022-11-13,46.425000000000004,31.15833333333333,1628.4583333333333,129.4625,70.43333333333334,15.208333333333334,0.20875,5.333333333333333,0.6479166666666667,92.75,66.25
2022-11-14,33.35,22.670833333333334,1359.875,127.69166666666666,59.75,21.791666666666668,0.12208333333333334,3.2083333333333335,0.7145833333333332,81.25,62.666666666666664
2022-11-15,34.07083333333333,22.933333333333334,1269.125,116.90416666666665,53.5625,16.583333333333332,0.13083333333333333,4.041666666666667,0.7000000000000001,72.04166666666667,55.291666666666664
2022-11-16,29.241666666666664,19.091666666666665,777.5,71.24166666666666,39.63333333333333,44.541666666666664,0.15666666666666668,5.125,0.6604166666666668,75.04166666666667,56.041666666666664
2022-11-17,27.458333333333332,15.9125,703.25,77.9375,38.795833333333334,33.583333333333336,0.19625,14.416666666666666,0.5104166666666666,58.0,40.625
2022-11-18,25.495833333333334,16.954166666666666,1227.375,91.92916666666667,55.520833333333336,24.208333333333332,0.10708333333333332,3.7916666666666665,0.64375,59.666666666666664,46.0
2022-11-19,34.2875,23.495833333333334,1353.4583333333333,89.02916666666665,50.512499999999996,18.666666666666668,0.0725,1.5833333333333333,0.6708333333333333,66.125,44.416666666666664
2022-11-20,39.208333333333336,27.137500000000003,1531.9166666666667,130.43333333333334,85.09583333333333,18.333333333333332,0.1625,0.375,0.6354166666666666,79.20833333333333,61.458333333333336
2022-11-21,38.28333333333333,26.441666666666666,1559.4583333333333,109.79166666666667,67.175,12.75,0.20125,0.625,0.6625,78.83333333333333,61.25
2022-11-22,41.06666666666667,28.454166666666666,1377.0833333333333,113.82083333333333,93.52499999999999,17.0,0.06958333333333334,0.375,0.7270833333333333,88.54166666666667,64.16666666666667
2022-11-23,43.425000000000004,30.1875,1262.3333333333333,122.87083333333334,122.69166666666666,17.0,0.10791666666666666,0.625,0.6749999999999999,84.83333333333333,63.041666666666664
2022-11-24,51.38333333333333,35.608333333333334,1373.3333333333333,171.49166666666667,149.59583333333333,11.458333333333334,0.19375,1.25,0.7166666666666667,99.0,70.0
2022-11-25,33.15416666666666,22.27916666666667,667.625,108.22500000000001,83.65833333333333,24.25,0.21,3.4166666666666665,0.6333333333333334,88.83333333333333,64.04166666666667
2022-11-26,31.662499999999998,17.416666666666668,564.2916666666666,68.99583333333334,41.208333333333336,32.333333333333336,0.2383333333333333,20.708333333333332,0.6124999999999999,65.95833333333333,42.458333333333336
2022-11-27,32.3375,19.108333333333334,833.5416666666666,80.71249999999999,41.59166666666667,22.0,0.12541666666666668,13.083333333333334,0.6041666666666666,65.375,41.541666666666664
2022-11-28,29.041666666666668,19.375,800.1666666666666,79.55833333333334,65.98333333333333,20.416666666666668,0.09583333333333333,3.875,0.61875,62.25,40.875
2022-11-29,36.90833333333333,24.837500000000002,690.375,102.675,104.59166666666665,19.416666666666668,0.13625,3.5,0.5979166666666667,73.45833333333333,54.916666666666664
2022-11-30,36.199999999999996,24.587500000000002,921.75,90.07083333333333,75.52083333333333,20.791666666666668,0.15875,2.4166666666666665,0.5333333333333333,78.79166666666667,60.291666666666664
2022-12-01,46.9,32.05833333333333,1572.25,106.79583333333333,79.09583333333333,15.125,0.27416666666666667,2.4583333333333335,0.46875,82.83333333333333,61.875
2022-12-02,46.925000000000004,30.375,1152.5,83.4375,56.2875,20.125,0.3908333333333333,9.166666666666666,0.28750000000000003,91.91666666666667,65.375
2022-12-03,59.11666666666667,36.65,952.5416666666666,65.92083333333333,45.17083333333333,16.0,0.36874999999999997,19.75,0.21458333333333335,101.58333333333333,68.83333333333333
2022-12-04,33.358333333333334,22.72083333333333,940.2916666666666,70.43333333333334,36.358333333333334,1.4166666666666667,0.2579166666666667,2.3333333333333335,0.10208333333333335,85.79166666666667,62.708333333333336
